Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-06-10 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-11 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-12 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-13 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-16 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-17 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-18 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-19 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-20 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-23 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-24 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-25 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-26 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-27 00:00:00+10:00,0.3847559690475464,0.3847559690475464,0.3847559690475464,0.3847559690475464,0,0.0,0.0
1997-06-30 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-01 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-02 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-03 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-04 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-07 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-08 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-09 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-10 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-11 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-14 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-15 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-16 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-17 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-18 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-21 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-22 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-23 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-24 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-25 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-28 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-29 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-30 00:00:00+10:00,0.348933607339859,0.348933607339859,0.348933607339859,0.348933607339859,0,0.0,0.0
1997-07-31 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-01 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-04 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-05 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-06 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-07 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-08 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-11 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-12 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-13 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-14 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-15 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-18 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-19 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-20 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-21 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-22 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-25 00:00:00+10:00,0.35158723592758173,0.35158723592758173,0.35158723592758173,0.3515872359275818,0,0.0,0.0
1997-08-26 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.01494,0.0
1997-08-27 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-08-28 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-08-29 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-01 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-02 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-03 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-04 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-05 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-08 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-09 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-10 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-11 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-12 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-15 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-16 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-17 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-18 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-19 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-22 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-23 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-24 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-25 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-26 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-29 00:00:00+10:00,0.3597320020198822,0.3597320020198822,0.3597320020198822,0.3597320020198822,0,0.0,0.0
1997-09-30 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-01 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-02 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-03 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-06 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-07 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-08 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-09 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-10 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-13 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-14 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-15 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-16 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-17 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-20 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-21 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-22 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-23 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-24 00:00:00+10:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-27 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-28 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-29 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-30 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-10-31 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-03 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-04 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-05 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-06 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-07 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-10 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-11 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-12 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-13 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-14 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-17 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-18 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-19 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-20 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-21 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-24 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-25 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-26 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-27 00:00:00+11:00,0.38416680693626404,0.38416680693626404,0.38416680693626404,0.38416680693626404,0,0.0,0.0
1997-11-28 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-01 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-02 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-03 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-04 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-05 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-08 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-09 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-10 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-11 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-12 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-15 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-16 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-17 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-18 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-19 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-22 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-23 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-24 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-25 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-26 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-29 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-30 00:00:00+11:00,0.40724375844001764,0.40724375844001764,0.40724375844001764,0.4072437584400177,0,0.0,0.0
1997-12-31 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-01 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-02 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-05 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-06 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-07 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-08 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-09 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-12 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-13 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-14 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-15 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-16 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-19 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-20 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-21 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-22 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-23 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-26 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-27 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-28 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-29 00:00:00+11:00,0.41403114795684814,0.41403114795684814,0.41403114795684814,0.41403114795684814,0,0.0,0.0
1998-01-30 00:00:00+11:00,0.4547557830810547,0.4547557830810547,0.4547557830810547,0.4547557830810547,0,0.0,0.0
1998-02-02 00:00:00+11:00,0.4547557830810547,0.4547557830810547,0.4547557830810547,0.4547557830810547,0,0.0,0.0
1998-02-03 00:00:00+11:00,0.4547557830810547,0.4547557830810547,0.4547557830810547,0.4547557830810547,0,0.0,0.0
1998-02-04 00:00:00+11:00,0.4547557830810547,0.4547557830810547,0.4547557830810547,0.4547557830810547,0,0.0,0.0
1998-02-05 00:00:00+11:00,0.4547557830810547,0.4547557830810547,0.4547557830810547,0.4547557830810547,0,0.0,0.0
1998-02-06 00:00:00+11:00,0.4547557830810547,0.4547557830810547,0.4547557830810547,0.4547557830810547,0,0.0,0.0
